"Subject_ID","Activity","Measurement","M_Estimate","Average_Measurement"
2,"Walking_Upstairs","tBodyAcc","std",-0.102823382596528
2,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0946511080666667
2,"Walking_Upstairs","tBodyAccJerk","mean",0.0280741226879861
2,"Walking_Upstairs","tBodyAccJerk","std",-0.345172397733333
2,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",-0.00775466904166667
2,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.321268911041667
2,"Walking_Upstairs","tBodyAccJerkMag","std",-0.21738939458125
2,"Walking_Upstairs","tBodyAccMag","mean",-0.107322679520833
2,"Walking_Upstairs","tBodyAccMag","std",-0.205977045295833
2,"Walking_Upstairs","tBodyGyro","mean",-0.00698072367708333
2,"Walking_Upstairs","tBodyGyro","std",-0.356515729101389
2,"Walking_Upstairs","tBodyGyroAngleGravity","mean",0.01538156125
2,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0566023063805556
2,"Walking_Upstairs","tBodyGyroJerk","std",-0.525980553958333
2,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",-0.081031303125
2,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.572816438541667
2,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.597291719166667
2,"Walking_Upstairs","tBodyGyroMag","mean",-0.219713472958333
2,"Walking_Upstairs","tBodyGyroMag","std",-0.377532167604167
2,"Walking_Upstairs","tGravityAcc","mean",0.0595380964111111
2,"Walking_Upstairs","tGravityAcc","std",-0.912059750138889
2,"Walking_Upstairs","tGravityAccMag","mean",-0.107322679520833
2,"Walking_Upstairs","tGravityAccMag","std",-0.205977045295833
3,"Laying","AngleGravity","mean",-0.184266686827957
3,"Laying","fBodyAcc","mean",-0.970055911182796
3,"Laying","fBodyAcc","std",-0.970354937795699
3,"Laying","fBodyAccJerk","mean",-0.976129220107527
3,"Laying","fBodyAccJerk","std",-0.979292844462366
3,"Laying","fBodyAccMag","mean",-0.96552427516129
3,"Laying","fBodyAccMag","std",-0.968350217419355
3,"Laying","fBodyBodyAccJerkMag","mean",-0.975949597903226
3,"Laying","fBodyBodyAccJerkMag","std",-0.975305377903226
3,"Laying","fBodyBodyGyroJerkMag","mean",-0.984278251290323
3,"Laying","fBodyBodyGyroJerkMag","std",-0.982568158064516
3,"Laying","fBodyBodyGyroMag","mean",-0.96458672483871
3,"Laying","fBodyBodyGyroMag","std",-0.955441855806452
3,"Laying","fBodyGyro","mean",-0.970202968655914
3,"Laying","fBodyGyro","std",-0.973425261129032
3,"Laying","tBodyAcc","mean",0.0517535655768817
3,"Laying","tBodyAcc","std",-0.969508406182796
3,"Laying","tBodyAccAngleGravity","mean",0.0178959376270161
3,"Laying","tBodyAccJerk","mean",0.0288096516559113
3,"Laying","tBodyAccJerk","std",-0.977227734139785
3,"Laying","tBodyAccJerkAngleGravity","mean",0.0166479534356452
3,"Laying","tBodyAccJerkMag","mean",-0.979484593387097
3,"Laying","tBodyAccJerkMag","std",-0.976121297903226
3,"Laying","tBodyAccMag","mean",-0.972791346129032
3,"Laying","tBodyAccMag","std",-0.964218176451613
3,"Laying","tBodyGyro","mean",0.0151105970454301
3,"Laying","tBodyGyro","std",-0.971774671612903
3,"Laying","tBodyGyroAngleGravity","mean",0.0455874765919355
3,"Laying","tBodyGyroJerk","mean",-0.0692518484569892
3,"Laying","tBodyGyroJerk","std",-0.983476555483871
3,"Laying","tBodyGyroJerkAngleGravity","mean",0.0317261682790323
3,"Laying","tBodyGyroJerkMag","mean",-0.98671362516129
3,"Laying","tBodyGyroJerkMag","std",-0.983139255645161
3,"Laying","tBodyGyroMag","mean",-0.951564751451613
3,"Laying","tBodyGyroMag","std",-0.954275110967742
3,"Laying","tGravityAcc","mean",0.361325602258065
3,"Laying","tGravityAcc","std",-0.976174162204301
3,"Laying","tGravityAccMag","mean",-0.972791346129032
3,"Laying","tGravityAccMag","std",-0.964218176451613
3,"Sitting","AngleGravity","mean",-0.281510071269231
3,"Sitting","fBodyAcc","mean",-0.926683372564103
3,"Sitting","fBodyAcc","std",-0.895194666666667
3,"Sitting","fBodyAccJerk","mean",-0.96665539474359
3,"Sitting","fBodyAccJerk","std",-0.969968288012821
3,"Sitting","fBodyAccMag","mean",-0.904185725576923
3,"Sitting","fBodyAccMag","std",-0.874626592115385
3,"Sitting","fBodyBodyAccJerkMag","mean",-0.965888891730769
3,"Sitting","fBodyBodyAccJerkMag","std",-0.966568852884615
3,"Sitting","fBodyBodyGyroJerkMag","mean",-0.977898105576923
3,"Sitting","fBodyBodyGyroJerkMag","std",-0.976689802692308
3,"Sitting","fBodyBodyGyroMag","mean",-0.946664943653846
3,"Sitting","fBodyBodyGyroMag","std",-0.925449629
3,"Sitting","fBodyGyro","mean",-0.949564048846154
3,"Sitting","fBodyGyro","std",-0.946085400705128
3,"Sitting","tBodyAcc","mean",0.0517788934634615
3,"Sitting","tBodyAcc","std",-0.900912702820513
3,"Sitting","tBodyAccAngleGravity","mean",0.0327172863134615
3,"Sitting","tBodyAccJerk","mean",0.0237005498240385
3,"Sitting","tBodyAccJerk","std",-0.967586782435897
3,"Sitting","tBodyAccJerkAngleGravity","mean",0.00407829679403846
3,"Sitting","tBodyAccJerkMag","mean",-0.969080752884615
3,"Sitting","tBodyAccJerkMag","std",-0.966550084230769
3,"Sitting","tBodyAccMag","mean",-0.895383350192308
3,"Sitting","tBodyAccMag","std",-0.8703017
3,"Sitting","tBodyGyro","mean",-0.00658870855923077
3,"Sitting","tBodyGyro","std",-0.945567683397436
3,"Sitting","tBodyGyroAngleGravity","mean",0.0643706655192308
3,"Sitting","tBodyGyroJerk","mean",-0.0662349579690385
3,"Sitting","tBodyGyroJerk","std",-0.974978161730769
3,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0252355469096154
3,"Sitting","tBodyGyroJerkMag","mean",-0.977998051923077
3,"Sitting","tBodyGyroJerkMag","std",-0.976772675961538
3,"Sitting","tBodyGyroMag","mean",-0.919354372307692
3,"Sitting","tBodyGyroMag","std",-0.925518103807692
3,"Sitting","tGravityAcc","mean",0.389140982107628
3,"Sitting","tGravityAcc","std",-0.919661261474359
3,"Sitting","tGravityAccMag","mean",-0.895383350192308
3,"Sitting","tGravityAccMag","std",-0.8703017
3,"Standing","AngleGravity","mean",-0.139169568685792
3,"Standing","fBodyAcc","mean",-0.935902166174863
3,"Standing","fBodyAcc","std",-0.922388963497268
3,"Standing","fBodyAccJerk","mean",-0.956779911256831
3,"Standing","fBodyAccJerk","std",-0.96003847284153
3,"Standing","fBodyAccMag","mean",-0.926968932295082
3,"Standing","fBodyAccMag","std",-0.921836076557377
3,"Standing","fBodyBodyAccJerkMag","mean",-0.948627467704918
3,"Standing","fBodyBodyAccJerkMag","std",-0.94820681442623
3,"Standing","fBodyBodyGyroJerkMag","mean",-0.960331717868852
3,"Standing","fBodyBodyGyroJerkMag","std",-0.957121510491803
3,"Standing","fBodyBodyGyroMag","mean",-0.913682362622951
3,"Standing","fBodyBodyGyroMag","std",-0.883439718032787
3,"Standing","fBodyGyro","mean",-0.918388654153005
3,"Standing","fBodyGyro","std",-0.91495181989071
3,"Standing","tBodyAcc","mean",0.0546957117129945
3,"Standing","tBodyAcc","std",-0.923870288415301
3,"Standing","tBodyAccAngleGravity","mean",0.00772770563770492
3,"Standing","tBodyAccJerk","mean",0.0249116397774863
3,"Standing","tBodyAccJerk","std",-0.957277636666667
3,"Standing","tBodyAccJerkAngleGravity","mean",0.0246545250622951
3,"Standing","tBodyAccJerkMag","mean",-0.959303840327869
3,"Standing","tBodyAccJerkMag","std",-0.948770043278689
3,"Standing","tBodyAccMag","mean",-0.925430819016393
3,"Standing","tBodyAccMag","std",-0.915143303606557
3,"Standing","tBodyGyro","mean",-0.00554886449781421
3,"Standing","tBodyGyro","std",-0.913538309071038
3,"Standing","tBodyGyroAngleGravity","mean",0.00979910903278689
3,"Standing","tBodyGyroJerk","mean",-0.0627950198786885
3,"Standing","tBodyGyroJerk","std",-0.955888134043716
3,"Standing","tBodyGyroJerkAngleGravity","mean",-0.0505440714639344
3,"Standing","tBodyGyroJerkMag","mean",-0.962339339672131
3,"Standing","tBodyGyroJerkMag","std",-0.957679766885246
3,"Standing","tBodyGyroMag","mean",-0.892089349344262
3,"Standing","tBodyGyroMag","std",-0.88212522147541
3,"Standing","tGravityAcc","mean",0.219352918316393
3,"Standing","tGravityAcc","std",-0.955869109071038
3,"Standing","tGravityAccMag","mean",-0.925430819016393
3,"Standing","tGravityAccMag","std",-0.915143303606557
3,"Walking","AngleGravity","mean",-0.11430294808046
3,"Walking","fBodyAcc","mean",-0.2700968405
3,"Walking","fBodyAcc","std",-0.308768695724713
3,"Walking","fBodyAccJerk","mean",-0.31978009604023
3,"Walking","fBodyAccJerk","std",-0.281913576253506
3,"Walking","fBodyAccMag","mean",-0.290031535172414
3,"Walking","fBodyAccMag","std",-0.456373080862069
3,"Walking","fBodyBodyAccJerkMag","mean",-0.186764516965517
3,"Walking","fBodyBodyAccJerkMag","std",-0.0898519904044828
3,"Walking","fBodyBodyGyroJerkMag","mean",-0.607751646034483
3,"Walking","fBodyBodyGyroJerkMag","std",-0.549087007931034
3,"Walking","fBodyBodyGyroMag","mean",-0.569755772241379
3,"Walking","fBodyBodyGyroMag","std",-0.632643292931034
3,"Walking","fBodyGyro","mean",-0.472499415517241
3,"Walking","fBodyGyro","std",-0.576635477126437
3,"Walking","tBodyAcc","mean",0.0485719392736782
3,"Walking","tBodyAcc","std",-0.272560928518391
3,"Walking","tBodyAccAngleGravity","mean",0.0527502832051724
3,"Walking","tBodyAccJerk","mean",0.0286370302725862
3,"Walking","tBodyAccJerk","std",-0.281042573228161
3,"Walking","tBodyAccJerkAngleGravity","mean",-0.0763020648793103
3,"Walking","tBodyAccJerkMag","mean",-0.280009317413793
3,"Walking","tBodyAccJerkMag","std",-0.139916355325862
3,"Walking","tBodyAccMag","mean",-0.254690333275862
3,"Walking","tBodyAccMag","std",-0.328428936551724
3,"Walking","tBodyGyro","mean",-0.00740233957011494
3,"Walking","tBodyGyro","std",-0.537453077298851
3,"Walking","tBodyGyroAngleGravity","mean",0.0968438316206897
3,"Walking","tBodyGyroJerk","mean",-0.0614629639185632
3,"Walking","tBodyGyroJerk","std",-0.520558350172414
3,"Walking","tBodyGyroJerkAngleGravity","mean",-0.0366892195344828
3,"Walking","tBodyGyroJerkMag","mean",-0.566135217931034
3,"Walking","tBodyGyroJerkMag","std",-0.567371560862069
3,"Walking","tBodyGyroMag","mean",-0.466411754137931
3,"Walking","tBodyGyroMag","std",-0.561510683275862
3,"Walking","tGravityAcc","mean",0.178804173028736
3,"Walking","tGravityAcc","std",-0.96407300862069
3,"Walking","tGravityAccMag","mean",-0.254690333275862
3,"Walking","tGravityAccMag","std",-0.328428936551724
3,"Walking_Downstairs","AngleGravity","mean",-0.144225029122449
3,"Walking_Downstairs","fBodyAcc","mean",-0.151441197204082
3,"Walking_Downstairs","fBodyAcc","std",-0.18829570254966
3,"Walking_Downstairs","fBodyAccJerk","mean",-0.251889568585034
3,"Walking_Downstairs","fBodyAccJerk","std",-0.308898737677803
3,"Walking_Downstairs","fBodyAccMag","mean",0.0289413195612245
3,"Walking_Downstairs","fBodyAccMag","std",-0.233849422120408
3,"Walking_Downstairs","fBodyBodyAccJerkMag","mean",-0.049477977322449
3,"Walking_Downstairs","fBodyBodyAccJerkMag","std",-0.159102288018367
3,"Walking_Downstairs","fBodyBodyGyroJerkMag","mean",-0.576277199387755
3,"Walking_Downstairs","fBodyBodyGyroJerkMag","std",-0.624910820612245
3,"Walking_Downstairs","fBodyBodyGyroMag","mean",-0.332376629371429
3,"Walking_Downstairs","fBodyBodyGyroMag","std",-0.322440827020408
3,"Walking_Downstairs","fBodyGyro","mean",-0.324875733185714
3,"Walking_Downstairs","fBodyGyro","std",-0.469963061506803
3,"Walking_Downstairs","tBodyAcc","mean",0.0523094112842857
3,"Walking_Downstairs","tBodyAcc","std",-0.150933555112925
3,"Walking_Downstairs","tBodyAccAngleGravity","mean",-0.0475794238163265
3,"Walking_Downstairs","tBodyAccJerk","mean",0.0271708088619728
3,"Walking_Downstairs","tBodyAccJerk","std",-0.256325147421769
3,"Walking_Downstairs","tBodyAccJerkAngleGravity","mean",-0.0108494994238776
3,"Walking_Downstairs","tBodyAccJerkMag","mean",-0.205239246653061
3,"Walking_Downstairs","tBodyAccJerkMag","std",-0.0926324494530612
3,"Walking_Downstairs","tBodyAccMag","mean",-0.0628126118283674
3,"Walking_Downstairs","tBodyAccMag","std",-0.0411340078469388
3,"Walking_Downstairs","tBodyGyro","mean",-0.00722744749795918
3,"Walking_Downstairs","tBodyGyro","std",-0.41690052317483
3,"Walking_Downstairs","tBodyGyroAngleGravity","mean",0.313783896122449
3,"Walking_Downstairs","tBodyGyroJerk","mean",-0.0528820904122449
3,"Walking_Downstairs","tBodyGyroJerk","std",-0.447078637605442
3,"Walking_Downstairs","tBodyGyroJerkAngleGravity","mean",-0.077283993244898
3,"Walking_Downstairs","tBodyGyroJerkMag","mean",-0.508567577142857
3,"Walking_Downstairs","tBodyGyroJerkMag","std",-0.583919211020408
3,"Walking_Downstairs","tBodyGyroMag","mean",-0.215294501244898
3,"Walking_Downstairs","tBodyGyroMag","std",-0.245794699346939
3,"Walking_Downstairs","tGravityAcc","mean",0.202625271809524
3,"Walking_Downstairs","tGravityAcc","std",-0.932033238367347
3,"Walking_Downstairs","tGravityAccMag","mean",-0.0628126118283674
3,"Walking_Downstairs","tGravityAccMag","std",-0.0411340078469388
3,"Walking_Upstairs","AngleGravity","mean",-0.0398975527909605
3,"Walking_Upstairs","fBodyAcc","mean",-0.325102718537853
3,"Walking_Upstairs","fBodyAcc","std",-0.214723375206215
3,"Walking_Upstairs","fBodyAccJerk","mean",-0.479840462603333
3,"Walking_Upstairs","fBodyAccJerk","std",-0.497781299067797
3,"Walking_Upstairs","fBodyAccMag","mean",-0.315866079491525
3,"Walking_Upstairs","fBodyAccMag","std",-0.447994369152542
3,"Walking_Upstairs","fBodyBodyAccJerkMag","mean",-0.412920898474576
3,"Walking_Upstairs","fBodyBodyAccJerkMag","std",-0.48060920220339
3,"Walking_Upstairs","fBodyBodyGyroJerkMag","mean",-0.716877778644068
3,"Walking_Upstairs","fBodyBodyGyroJerkMag","std",-0.740033436271186
3,"Walking_Upstairs","fBodyBodyGyroMag","mean",-0.514211583728814
3,"Walking_Upstairs","fBodyBodyGyroMag","std",-0.445181802430508
3,"Walking_Upstairs","fBodyGyro","mean",-0.482337850531073
3,"Walking_Upstairs","fBodyGyro","std",-0.533988196045198
3,"Walking_Upstairs","tBodyAcc","mean",0.0394480228583051
3,"Walking_Upstairs","tBodyAcc","std",-0.223749986785876
3,"Walking_Upstairs","tBodyAccAngleGravity","mean",0.0134885571016949
3,"Walking_Upstairs","tBodyAccJerk","mean",0.034411193159096
3,"Walking_Upstairs","tBodyAccJerk","std",-0.472865564451412
3,"Walking_Upstairs","tBodyAccJerkAngleGravity","mean",0.115176801183051
3,"Walking_Upstairs","tBodyAccJerkMag","mean",-0.436901159491525
3,"Walking_Upstairs","tBodyAccJerkMag","std",-0.439020591694915
3,"Walking_Upstairs","tBodyAccMag","mean",-0.184014895
3,"Walking_Upstairs","tBodyAccMag","std",-0.333597432542373
3,"Walking_Upstairs","tBodyGyro","mean",-0.0151723350016949
3,"Walking_Upstairs","tBodyGyro","std",-0.510369804514124
3,"Walking_Upstairs","tBodyGyroAngleGravity","mean",-0.263078223220339
3,"Walking_Upstairs","tBodyGyroJerk","mean",-0.0684553026570622
3,"Walking_Upstairs","tBodyGyroJerk","std",-0.61882628299435
3,"Walking_Upstairs","tBodyGyroJerkAngleGravity","mean",0.0303992495084746
3,"Walking_Upstairs","tBodyGyroJerkMag","mean",-0.658861401355932
3,"Walking_Upstairs","tBodyGyroJerkMag","std",-0.718028040338983
3,"Walking_Upstairs","tBodyGyroMag","mean",-0.347321812220339
3,"Walking_Upstairs","tBodyGyroMag","std",-0.408886653186441
3,"Walking_Upstairs","tGravityAcc","mean",0.112579442372881
3,"Walking_Upstairs","tGravityAcc","std",-0.921112149435028
3,"Walking_Upstairs","tGravityAccMag","mean",-0.184014895
3,"Walking_Upstairs","tGravityAccMag","std",-0.333597432542373
4,"Laying","AngleGravity","mean",-0.146505947580247
4,"Laying","fBodyAcc","mean",-0.955063243641975
4,"Laying","fBodyAcc","std",-0.953666768950617
4,"Laying","fBodyAccJerk","mean",-0.965965258024691
4,"Laying","fBodyAccJerk","std",-0.968235803518519
4,"Laying","fBodyAccMag","mean",-0.939389701296296
4,"Laying","fBodyAccMag","std",-0.937187975962963
4,"Laying","fBodyBodyAccJerkMag","mean",-0.96228712537037
4,"Laying","fBodyBodyAccJerkMag","std",-0.958037119259259
4,"Laying","fBodyBodyGyroJerkMag","mean",-0.983609073333333
4,"Laying","fBodyBodyGyroJerkMag","std",-0.982543631666667
4,"Laying","fBodyBodyGyroMag","mean",-0.961556660185185
4,"Laying","fBodyBodyGyroMag","std",-0.947100325185185
4,"Laying","fBodyGyro","mean",-0.966956946049383
4,"Laying","fBodyGyro","std",-0.965694902098765
4,"Laying","tBodyAcc","mean",0.045955960187037
4,"Laying","tBodyAcc","std",-0.95285836537037
4,"Laying","tBodyAccAngleGravity","mean",-0.00235775253703703
4,"Laying","tBodyAccJerk","mean",0.0313240035433519
4,"Laying","tBodyAccJerk","std",-0.966341417901235
4,"Laying","tBodyAccJerkAngleGravity","mean",-0.0155037568068519
4,"Laying","tBodyAccJerkMag","mean",-0.970095771666667
4,"Laying","tBodyAccJerkMag","std",-0.960786430740741
4,"Laying","tBodyAccMag","mean",-0.954557603148148
4,"Laying","tBodyAccMag","std",-0.931292216611111
4,"Laying","tBodyGyro","mean",0.0224920075148148
4,"Laying","tBodyGyro","std",-0.965428489691358
4,"Laying","tBodyGyroAngleGravity","mean",0.0071296052962963
4,"Laying","tBodyGyroJerk","mean",-0.0714528499135803
4,"Laying","tBodyGyroJerk","std",-0.981974731296296
4,"Laying","tBodyGyroJerkAngleGravity","mean",0.036656730987037
4,"Laying","tBodyGyroJerkMag","mean",-0.985068502037037
4,"Laying","tBodyGyroJerkMag","std",-0.982698213703704
4,"Laying","tBodyGyroMag","mean",-0.930236462592593
4,"Laying","tBodyGyroMag","std",-0.947031781666667
4,"Laying","tGravityAcc","mean",0.278677250864198
4,"Laying","tGravityAcc","std",-0.955731070185185
4,"Laying","tGravityAccMag","mean",-0.954557603148148
4,"Laying","tGravityAccMag","std",-0.931292216611111
4,"Sitting","AngleGravity","mean",-0.2792016405012
4,"Sitting","fBodyAcc","mean",-0.945009724466667
4,"Sitting","fBodyAcc","std",-0.932791618466667
4,"Sitting","fBodyAccJerk","mean",-0.965433003
4,"Sitting","fBodyAccJerk","std",-0.9699231728
4,"Sitting","fBodyAccMag","mean",-0.929002095
4,"Sitting","fBodyAccMag","std",-0.9198157096
4,"Sitting","fBodyBodyAccJerkMag","mean",-0.9625007338
4,"Sitting","fBodyBodyAccJerkMag","std",-0.9615845194
4,"Sitting","fBodyBodyGyroJerkMag","mean",-0.9765477634
4,"Sitting","fBodyBodyGyroJerkMag","std",-0.9762617538
4,"Sitting","fBodyBodyGyroMag","mean",-0.9487697524
4,"Sitting","fBodyBodyGyroMag","std",-0.9288505544
4,"Sitting","fBodyGyro","mean",-0.953983391933333
4,"Sitting","fBodyGyro","std",-0.9534406268
4,"Sitting","tBodyAcc","mean",0.0528335396273333
4,"Sitting","tBodyAcc","std",-0.93424563956
4,"Sitting","tBodyAccAngleGravity","mean",-0.010753474716
4,"Sitting","tBodyAccJerk","mean",0.018480603877
4,"Sitting","tBodyAccJerk","std",-0.966792355866667
4,"Sitting","tBodyAccJerkAngleGravity","mean",-0.0075990574098
4,"Sitting","tBodyAccJerkMag","mean",-0.9701322836
4,"Sitting","tBodyAccJerkMag","std",-0.9625491104
4,"Sitting","tBodyAccMag","mean",-0.93569482
4,"Sitting","tBodyAccMag","std",-0.9144078448
4,"Sitting","tBodyGyro","mean",-0.01257441262
4,"Sitting","tBodyGyro","std",-0.9521907134
4,"Sitting","tBodyGyroAngleGravity","mean",-0.032687279624
4,"Sitting","tBodyGyroJerk","mean",-0.0625981031344
4,"Sitting","tBodyGyroJerk","std",-0.9743819736
4,"Sitting","tBodyGyroJerkAngleGravity","mean",-0.0595747229
4,"Sitting","tBodyGyroJerkMag","mean",-0.9804904618
4,"Sitting","tBodyGyroJerkMag","std",-0.9758066902
4,"Sitting","tBodyGyroMag","mean",-0.9260633138
4,"Sitting","tBodyGyroMag","std",-0.928898293
4,"Sitting","tGravityAcc","mean",0.397015342472298
4,"Sitting","tGravityAcc","std",-0.955027217753333
4,"Sitting","tGravityAccMag","mean",-0.93569482
4,"Sitting","tGravityAccMag","std",-0.9144078448
4,"Standing","AngleGravity","mean",-0.263466815708333
4,"Standing","fBodyAcc","mean",-0.931563391964286
4,"Standing","fBodyAcc","std",-0.907890745720238
4,"Standing","fBodyAccJerk","mean",-0.959527849345238
4,"Standing","fBodyAccJerk","std",-0.965337179345238
4,"Standing","fBodyAccMag","mean",-0.917614014821429
4,"Standing","fBodyAccMag","std",-0.895340042142857
4,"Standing","fBodyBodyAccJerkMag","mean",-0.956139283571429
4,"Standing","fBodyBodyAccJerkMag","std",-0.96003249875
4,"Standing","fBodyBodyGyroJerkMag","mean",-0.964471139464286
4,"Standing","fBodyBodyGyroJerkMag","std",-0.9664302175
4,"Standing","fBodyBodyGyroMag","mean",-0.914209165714286
4,"Standing","fBodyBodyGyroMag","std",-0.887194404285714
